in,ratio_in,datetime,year,month,time,out,ratio_out,in_CMR,ratio_in_CMR,in_HH,ratio_in_HH,Net_in_out,is_valid_datetime
76701,0.06193,2016-08-15,2016,8,0,90544,0.06691,52519,0.05641,73988,0.08395,-13843,True
89735,0.07245,2016-08-16,2016,8,0,90333,0.06675,61598,0.06616,82355,0.09344,-598,True
104390,0.08428,2016-08-17,2016,8,0,97100,0.07175,83774,0.08998,106068,0.12035,7290,True
160317,0.12944,2016-08-18,2016,8,0,92690,0.0685,166479,0.17882,137893,0.15646,67627,True
118504,0.09568,2016-08-19,2016,8,0,75830,0.05604,102873,0.1105,76747,0.08708,42674,True
105767,0.08539,2016-08-20,2016,8,0,49089,0.03628,65315,0.07016,61054,0.06927,56678,True
116090,0.09373,2016-08-21,2016,8,0,34287,0.02534,66292,0.07121,39000,0.04425,81803,True
110286,0.08904,2016-08-22,2016,8,0,22063,0.0163,53355,0.05731,19290,0.02189,88223,True
49454,0.03993,2016-08-23,2016,8,0,14534,0.01074,26851,0.02884,8431,0.00957,34920,True
3538,0.00286,1900-01-01,1900,1,0,3835,0.00283,4935,0.0053,1110,0.00126,-297,True
0,0.0,2016-08-01,2016,8,0,143,0.00011,2,0.0,0,0.0,-143,True
0,0.0,2016-08-02,2016,8,0,0,0.0,0,0.0,0,0.0,0,True
0,0.0,2016-08-03,2016,8,0,0,0.0,0,0.0,0,0.0,0,True
6,0.0,2016-07-04,2016,7,0,2,0.0,80,8e-05,14,2e-05,4,True
1633,0.00133,2016-07-05,2016,7,0,1999,0.00149,3798,0.00394,2959,0.00322,-366,True
3679,0.003,2016-07-06,2016,7,0,19896,0.01481,6133,0.00637,4408,0.0048,-16217,True
7136,0.00582,2016-07-07,2016,7,0,62768,0.04674,11217,0.01165,6786,0.00739,-55632,True
13497,0.011,2016-07-08,2016,7,0,146209,0.10887,19176,0.01992,11409,0.01242,-132712,True
28205,0.02299,2016-07-09,2016,7,0,102809,0.07655,24967,0.02593,17749,0.01932,-74604,True
39189,0.03194,2016-07-10,2016,7,0,81778,0.06089,28931,0.03005,25332,0.02757,-42589,True
42137,0.03434,2016-07-11,2016,7,0,89866,0.06691,34298,0.03562,36538,0.03977,-47729,True
45765,0.0373,2016-07-12,2016,7,0,92193,0.06865,38567,0.04006,48008,0.05225,-46428,True
54871,0.04472,2016-07-13,2016,7,0,97871,0.07287,44025,0.04573,61513,0.06695,-43000,True
64207,0.05233,2016-07-14,2016,7,0,89654,0.06676,47847,0.0497,72550,0.07897,-25447,True
75527,0.06155,2016-07-15,2016,7,0,89706,0.06679,54874,0.05699,78204,0.08512,-14179,True
87050,0.07094,2016-07-16,2016,7,0,89495,0.06664,64394,0.06688,88887,0.09675,-2445,True
104456,0.08513,2016-07-17,2016,7,0,92680,0.06901,87052,0.09041,112917,0.12291,11776,True
158852,0.12946,2016-07-18,2016,7,0,91871,0.06841,170534,0.17712,139192,0.1515,66981,True
116708,0.09511,2016-07-19,2016,7,0,73721,0.05489,105717,0.1098,77238,0.08407,42987,True
104406,0.08509,2016-07-20,2016,7,0,46867,0.0349,66236,0.06879,63278,0.06888,57539,True
116588,0.09502,2016-07-21,2016,7,0,34470,0.02567,67273,0.06987,41018,0.04465,82118,True
110037,0.08968,2016-07-22,2016,7,0,21675,0.01614,54590,0.0567,20442,0.02225,88362,True
49803,0.04059,2016-07-23,2016,7,0,13399,0.00998,28112,0.0292,9047,0.00985,36404,True
3287,0.00268,1900-01-01,1900,1,0,3978,0.00296,4991,0.00518,1243,0.00135,-691,True
0,0.0,2016-07-01,2016,7,0,107,8e-05,1,0.0,0,0.0,-107,True
0,0.0,2016-07-02,2016,7,0,0,0.0,0,0.0,0,0.0,0,True
0,0.0,2016-07-03,2016,7,0,0,0.0,0,0.0,0,0.0,0,True
20,2e-05,2016-06-04,2016,6,0,0,0.0,96,9e-05,6,1e-05,20,True
1619,0.00131,2016-06-05,2016,6,0,2397,0.00177,4151,0.00404,3283,0.00346,-778,True
3754,0.00303,2016-06-06,2016,6,0,20310,0.01502,6442,0.00627,4493,0.00473,-16556,True
7444,0.00601,2016-06-07,2016,6,0,66405,0.04911,11387,0.01109,7048,0.00742,-58961,True
13473,0.01088,2016-06-08,2016,6,0,154592,0.11432,18946,0.01845,11476,0.01208,-141119,True
28335,0.02289,2016-06-09,2016,6,0,106620,0.07885,24375,0.02373,17198,0.0181,-78285,True
38010,0.0307,2016-06-10,2016,6,0,82896,0.0613,28607,0.02785,25076,0.0264,-44886,True
41448,0.03348,2016-06-11,2016,6,0,87466,0.06468,34256,0.03335,37847,0.03984,-46018,True
44754,0.03615,2016-06-12,2016,6,0,94726,0.07005,39584,0.03854,51357,0.05406,-49972,True
54938,0.04438,2016-06-13,2016,6,0,95175,0.07038,46631,0.0454,67554,0.07111,-40237,True
67051,0.05416,2016-06-14,2016,6,0,88659,0.06556,51954,0.05058,81092,0.08537,-21608,True
78220,0.06318,2016-06-15,2016,6,0,87983,0.06506,60041,0.05846,85046,0.08953,-9763,True
91422,0.07385,2016-06-16,2016,6,0,87728,0.06487,70051,0.0682,93211,0.09812,3694,True
106230,0.08581,2016-06-17,2016,6,0,94213,0.06967,91212,0.08881,116044,0.12216,12017,True
156490,0.12641,2016-06-18,2016,6,0,91622,0.06775,173953,0.16937,136705,0.14391,64868,True
116420,0.09404,2016-06-19,2016,6,0,70482,0.05212,111114,0.10818,76415,0.08044,45938,True
106374,0.08592,2016-06-20,2016,6,0,47176,0.03489,73457,0.07152,62536,0.06583,59198,True
115927,0.09364,2016-06-21,2016,6,0,33960,0.02511,75434,0.07345,41491,0.04368,81967,True
111795,0.0903,2016-06-22,2016,6,0,21513,0.01591,64422,0.06272,21057,0.02217,90282,True
50848,0.04107,2016-06-23,2016,6,0,13983,0.01034,34599,0.03369,9668,0.01018,36865,True
3431,0.00277,1900-01-01,1900,1,0,4238,0.00313,6359,0.00619,1329,0.0014,-807,True
0,0.0,2016-06-01,2016,6,0,121,9e-05,3,0.0,0,0.0,-121,True
0,0.0,2016-06-02,2016,6,0,0,0.0,1,0.0,0,0.0,0,True
0,0.0,2016-06-03,2016,6,0,0,0.0,0,0.0,0,0.0,0,True
19,1e-05,2016-05-04,2016,5,0,1,0.0,88,8e-05,15,2e-05,18,True
1768,0.00136,2016-05-05,2016,5,0,2029,0.00143,4540,0.00418,3257,0.00334,-261,True
3836,0.00295,2016-05-06,2016,5,0,19486,0.01375,6551,0.00603,4924,0.00504,-15650,True
7865,0.00604,2016-05-07,2016,5,0,64285,0.04537,11586,0.01066,7412,0.00759,-56420,True
14628,0.01124,2016-05-08,2016,5,0,160195,0.11306,19244,0.0177,12236,0.01253,-145567,True
28220,0.02168,2016-05-09,2016,5,0,113201,0.0799,24833,0.02284,17551,0.01798,-84981,True
37140,0.02853,2016-05-10,2016,5,0,85582,0.0604,29427,0.02707,25148,0.02576,-48442,True
41492,0.03187,2016-05-11,2016,5,0,92371,0.06519,36269,0.03336,38437,0.03937,-50879,True
46626,0.03582,2016-05-12,2016,5,0,103205,0.07284,41697,0.03835,54155,0.05547,-56579,True
55947,0.04298,2016-05-13,2016,5,0,102695,0.07248,49204,0.04526,70937,0.07266,-46748,True
70089,0.05384,2016-05-14,2016,5,0,94451,0.06666,55680,0.05121,85710,0.08779,-24362,True
84773,0.06512,2016-05-15,2016,5,0,96950,0.06843,64390,0.05923,89963,0.09215,-12177,True
100274,0.07703,2016-05-16,2016,5,0,94033,0.06637,75129,0.0691,95873,0.0982,6241,True
113566,0.08724,2016-05-17,2016,5,0,102559,0.07239,97717,0.08988,120915,0.12385,11007,True
159435,0.12247,2016-05-18,2016,5,0,94483,0.06669,175308,0.16125,133475,0.13672,64952,True
122054,0.09376,2016-05-19,2016,5,0,73021,0.05154,117530,0.10811,78941,0.08086,49033,True
112346,0.0863,2016-05-20,2016,5,0,46765,0.03301,78713,0.0724,64997,0.06657,65581,True
123526,0.09489,2016-05-21,2016,5,0,33546,0.02368,81078,0.07458,37791,0.03871,89980,True
122937,0.09443,2016-05-22,2016,5,0,20777,0.01466,70474,0.06482,22541,0.02309,102160,True
51998,0.03994,2016-05-23,2016,5,0,13551,0.00956,39911,0.03671,10697,0.01096,38447,True
3296,0.00253,1900-01-01,1900,1,0,3567,0.00252,7814,0.00719,1323,0.00136,-271,True
0,0.0,2016-05-01,2016,5,0,96,7e-05,0,0.0,0,0.0,-96,True
0,0.0,2016-05-02,2016,5,0,2,0.0,0,0.0,0,0.0,-2,True
0,0.0,2016-05-03,2016,5,0,0,0.0,0,0.0,0,0.0,0,True
20,2e-05,2016-04-04,2016,4,0,0,0.0,88,8e-05,3,0.0,20,True
1473,0.00116,2016-04-05,2016,4,0,1997,0.00144,3612,0.00336,3019,0.00321,-524,True
3743,0.00294,2016-04-06,2016,4,0,18662,0.01348,6162,0.00573,4816,0.00512,-14919,True
7683,0.00603,2016-04-07,2016,4,0,64952,0.04691,11368,0.01057,7127,0.00758,-57269,True
15489,0.01215,2016-04-08,2016,4,0,159367,0.1151,19226,0.01787,11760,0.0125,-143878,True
29495,0.02313,2016-04-09,2016,4,0,112042,0.08092,25005,0.02324,17238,0.01833,-82547,True
38297,0.03003,2016-04-10,2016,4,0,84194,0.06081,29089,0.02704,23679,0.02517,-45897,True
41732,0.03273,2016-04-11,2016,4,0,88360,0.06382,34625,0.03218,35783,0.03804,-46628,True
47094,0.03693,2016-04-12,2016,4,0,99278,0.0717,40059,0.03724,50125,0.05329,-52184,True
56476,0.04429,2016-04-13,2016,4,0,98439,0.07109,48987,0.04553,67325,0.07157,-41963,True
68093,0.0534,2016-04-14,2016,4,0,90462,0.06533,54387,0.05055,82125,0.08731,-22369,True
83199,0.06525,2016-04-15,2016,4,0,93515,0.06754,65161,0.06057,88026,0.09358,-10316,True
96718,0.07585,2016-04-16,2016,4,0,90467,0.06534,74708,0.06944,95429,0.10145,6251,True
110758,0.08686,2016-04-17,2016,4,0,99846,0.07211,96951,0.09012,121571,0.12924,10912,True
155241,0.12175,2016-04-18,2016,4,0,92580,0.06686,173074,0.16088,129134,0.13728,62661,True
119739,0.09391,2016-04-19,2016,4,0,72052,0.05204,118563,0.11021,75832,0.08062,47687,True
110126,0.08637,2016-04-20,2016,4,0,46910,0.03388,79920,0.07429,60868,0.06471,63216,True
119278,0.09355,2016-04-21,2016,4,0,33062,0.02388,80292,0.07463,33266,0.03536,86216,True
117619,0.09224,2016-04-22,2016,4,0,21144,0.01527,69545,0.06464,21623,0.02299,96475,True
49528,0.03884,2016-04-23,2016,4,0,13238,0.00956,38007,0.03533,10418,0.01108,36290,True
3281,0.00257,1900-01-01,1900,1,0,3942,0.00285,6992,0.0065,1490,0.00158,-661,True
1,0.0,2016-04-01,2016,4,0,108,8e-05,5,0.0,0,0.0,-107,True
0,0.0,2016-04-02,2016,4,0,0,0.0,0,0.0,0,0.0,0,True
0,0.0,2016-04-03,2016,4,0,0,0.0,0,0.0,0,0.0,0,True
26,2e-05,2016-03-04,2016,3,0,0,0.0,91,8e-05,12,1e-05,26,True
1452,0.00107,2016-03-05,2016,3,0,2147,0.00147,3656,0.00322,3165,0.00331,-695,True
3739,0.00277,2016-03-06,2016,3,0,19043,0.01303,5986,0.00527,5075,0.00531,-15304,True
7679,0.00568,2016-03-07,2016,3,0,68185,0.04664,11884,0.01045,7238,0.00758,-60506,True
14420,0.01067,2016-03-08,2016,3,0,174596,0.11942,19860,0.01747,11503,0.01204,-160176,True
27933,0.02066,2016-03-09,2016,3,0,112917,0.07724,24928,0.02193,17030,0.01783,-84984,True
37795,0.02796,2016-03-10,2016,3,0,84042,0.05748,29079,0.02558,23947,0.02507,-46247,True
43433,0.03213,2016-03-11,2016,3,0,89096,0.06094,34932,0.03073,35936,0.03763,-45663,True
48423,0.03582,2016-03-12,2016,3,0,105869,0.07241,39733,0.03495,49668,0.05201,-57446,True
56807,0.04202,2016-03-13,2016,3,0,102584,0.07017,47588,0.04187,66587,0.06972,-45777,True
70015,0.05179,2016-03-14,2016,3,0,96196,0.0658,54593,0.04803,83125,0.08704,-26181,True
85704,0.0634,2016-03-15,2016,3,0,101092,0.06915,66428,0.05844,89500,0.09371,-15388,True
105415,0.07798,2016-03-16,2016,3,0,98409,0.06731,76015,0.06687,95976,0.1005,7006,True
119237,0.0882,2016-03-17,2016,3,0,110525,0.0756,101449,0.08925,123527,0.12934,8712,True
169413,0.12532,2016-03-18,2016,3,0,98901,0.06765,186634,0.16419,134468,0.1408,70512,True
130950,0.09687,2016-03-19,2016,3,0,77996,0.05335,129033,0.11352,79082,0.08281,52954,True
117789,0.08713,2016-03-20,2016,3,0,47110,0.03222,89079,0.07837,60387,0.06323,70679,True
129956,0.09613,2016-03-21,2016,3,0,32559,0.02227,90192,0.07935,33494,0.03507,97397,True
127373,0.09422,2016-03-22,2016,3,0,22312,0.01526,75861,0.06674,22425,0.02348,105061,True
50875,0.03763,2016-03-23,2016,3,0,14045,0.00961,41621,0.03662,11420,0.01196,36830,True
3443,0.00255,1900-01-01,1900,1,0,4219,0.00289,8050,0.00708,1464,0.00153,-776,True
2,0.0,2016-03-01,2016,3,0,148,0.0001,1,0.0,2,0.0,-146,True
0,0.0,2016-03-02,2016,3,0,0,0.0,0,0.0,0,0.0,0,True
0,0.0,2016-03-03,2016,3,0,0,0.0,0,0.0,0,0.0,0,True
11,1e-05,2016-02-04,2016,2,0,0,0.0,75,9e-05,4,1e-05,11,True
1155,0.001,2016-02-05,2016,2,0,1818,0.00144,2770,0.00317,2527,0.00331,-663,True
3419,0.00296,2016-02-06,2016,2,0,16033,0.01269,4760,0.00544,4086,0.00535,-12614,True
5853,0.00507,2016-02-07,2016,2,0,46480,0.03679,8724,0.00998,5354,0.007,-40627,True
10347,0.00896,2016-02-08,2016,2,0,125236,0.09913,15486,0.01771,8888,0.01163,-114889,True
21508,0.01862,2016-02-09,2016,2,0,86575,0.06853,20554,0.02351,13210,0.01728,-65067,True
31405,0.02719,2016-02-10,2016,2,0,71317,0.05645,23944,0.02739,18930,0.02476,-39912,True
34371,0.02976,2016-02-11,2016,2,0,82989,0.06569,29021,0.0332,27590,0.03609,-48618,True
39247,0.03398,2016-02-12,2016,2,0,93552,0.07405,34118,0.03903,37765,0.0494,-54305,True
49211,0.04261,2016-02-13,2016,2,0,107869,0.08538,40711,0.04657,49973,0.06537,-58658,True
62568,0.05417,2016-02-14,2016,2,0,99595,0.07883,46739,0.05346,62532,0.0818,-37027,True
78193,0.0677,2016-02-15,2016,2,0,99380,0.07866,54024,0.0618,70778,0.09259,-21187,True
90998,0.07878,2016-02-16,2016,2,0,93269,0.07383,61542,0.0704,78634,0.10287,-2271,True
106593,0.09229,2016-02-17,2016,2,0,91993,0.07282,78870,0.09022,100947,0.13206,14600,True
149372,0.12932,2016-02-18,2016,2,0,85569,0.06773,143807,0.1645,108144,0.14147,63803,True
117802,0.10199,2016-02-19,2016,2,0,65043,0.05148,99630,0.11396,65755,0.08602,52759,True
101380,0.08777,2016-02-20,2016,2,0,38883,0.03078,63990,0.0732,53415,0.06988,62497,True
108858,0.09425,2016-02-21,2016,2,0,27094,0.02145,62098,0.07103,28039,0.03668,81764,True
99005,0.08572,2016-02-22,2016,2,0,16957,0.01342,51372,0.05876,18143,0.02373,82048,True
40892,0.0354,2016-02-23,2016,2,0,10626,0.00841,26830,0.03069,8510,0.01113,30266,True
2824,0.00244,1900-01-01,1900,1,0,3011,0.00238,5134,0.00587,1197,0.00157,-187,True
19,2e-05,2016-02-01,2016,2,0,74,6e-05,20,2e-05,9,1e-05,-55,True
0,0.0,2016-02-02,2016,2,0,0,0.0,0,0.0,0,0.0,0,True
0,0.0,2016-02-03,2016,2,0,0,0.0,0,0.0,0,0.0,0,True
14,1e-05,2016-01-04,2016,1,0,0,0.0,75,8e-05,4,0.0,14,True
1373,0.00117,2016-01-05,2016,1,0,1962,0.00153,3168,0.00339,2565,0.0031,-589,True
3610,0.00307,2016-01-06,2016,1,0,18758,0.01459,5510,0.00589,4263,0.00516,-15148,True
6056,0.00515,2016-01-07,2016,1,0,51905,0.04037,9587,0.01025,5836,0.00706,-45849,True
11068,0.00941,2016-01-08,2016,1,0,136433,0.10611,17166,0.01836,9376,0.01135,-125365,True
21209,0.01803,2016-01-09,2016,1,0,96816,0.0753,21904,0.02342,14066,0.01703,-75607,True
30070,0.02556,2016-01-10,2016,1,0,75159,0.05845,25173,0.02692,18415,0.02229,-45089,True
35220,0.02994,2016-01-11,2016,1,0,84465,0.06569,30663,0.03279,27809,0.03366,-49245,True
39657,0.03371,2016-01-12,2016,1,0,91590,0.07123,35328,0.03778,38655,0.04679,-51933,True
50220,0.04269,2016-01-13,2016,1,0,104210,0.08105,42027,0.04494,51999,0.06294,-53990,True
61777,0.05252,2016-01-14,2016,1,0,95406,0.0742,46559,0.04979,64802,0.07844,-33629,True
75485,0.06417,2016-01-15,2016,1,0,95106,0.07397,54356,0.05813,73741,0.08926,-19621,True
89637,0.0762,2016-01-16,2016,1,0,94193,0.07326,63644,0.06806,85095,0.10301,-4556,True
108990,0.09265,2016-01-17,2016,1,0,92994,0.07232,85740,0.09169,109339,0.13236,15996,True
155399,0.1321,2016-01-18,2016,1,0,87079,0.06772,161259,0.17244,121306,0.14684,68320,True
119793,0.10183,2016-01-19,2016,1,0,63935,0.04972,108428,0.11595,73766,0.08929,55858,True
104216,0.08859,2016-01-20,2016,1,0,38798,0.03017,68069,0.07279,62595,0.07577,65418,True
113074,0.09612,2016-01-21,2016,1,0,26519,0.02062,67991,0.07271,32587,0.03945,86555,True
103777,0.08822,2016-01-22,2016,1,0,16670,0.01296,55323,0.05916,20499,0.02481,87107,True
43167,0.0367,2016-01-23,2016,1,0,10622,0.00826,28027,0.02997,8205,0.00993,32545,True
2538,0.00216,1900-01-01,1900,1,0,3099,0.00241,5146,0.0055,1178,0.00143,-561,True
1,0.0,2016-01-01,2016,1,0,69,5e-05,1,0.0,2,0.0,-68,True
0,0.0,2016-01-02,2016,1,0,0,0.0,0,0.0,0,0.0,0,True
0,0.0,2016-01-03,2016,1,0,0,0.0,0,0.0,0,0.0,0,True
8,1e-05,2015-12-04,2015,12,0,1,0.0,102,9e-05,7,1e-05,7,True
1463,0.00105,2015-12-05,2015,12,0,2003,0.0013,3925,0.00361,2867,0.00303,-540,True
3535,0.00255,2015-12-06,2015,12,0,21419,0.01392,5777,0.00531,4496,0.00475,-17884,True
7186,0.00517,2015-12-07,2015,12,0,64050,0.04161,11261,0.01035,6605,0.00698,-56864,True
11871,0.00855,2015-12-08,2015,12,0,150112,0.09753,18421,0.01693,10941,0.01156,-138241,True
22775,0.0164,2015-12-09,2015,12,0,107779,0.07003,23488,0.02158,14889,0.01573,-85004,True
33203,0.02391,2015-12-10,2015,12,0,84789,0.05509,29385,0.027,22134,0.02339,-51586,True
41467,0.02986,2015-12-11,2015,12,0,98687,0.06412,37181,0.03416,33928,0.03585,-57220,True
47045,0.03388,2015-12-12,2015,12,0,107684,0.06996,40678,0.03738,46561,0.0492,-60639,True
58663,0.04224,2015-12-13,2015,12,0,117468,0.07632,48428,0.0445,63388,0.06698,-58805,True
72409,0.05214,2015-12-14,2015,12,0,111471,0.07242,54248,0.04985,78748,0.08321,-39062,True
88845,0.06398,2015-12-15,2015,12,0,114169,0.07418,63794,0.05862,88051,0.09304,-25324,True
106738,0.07686,2015-12-16,2015,12,0,114379,0.07431,74511,0.06846,97462,0.10298,-7641,True
127255,0.09164,2015-12-17,2015,12,0,121467,0.07892,99989,0.09187,123805,0.13081,5788,True
175415,0.12632,2015-12-18,2015,12,0,117208,0.07615,176339,0.16203,135215,0.14287,58207,True
133850,0.09639,2015-12-19,2015,12,0,85927,0.05583,117755,0.1082,77801,0.0822,47923,True
122529,0.08823,2015-12-20,2015,12,0,48740,0.03167,77974,0.07165,67488,0.07131,73789,True
137054,0.09869,2015-12-21,2015,12,0,33540,0.02179,83390,0.07662,36430,0.03849,103514,True
132468,0.09539,2015-12-22,2015,12,0,20809,0.01352,73864,0.06787,23326,0.02465,111659,True
58959,0.04246,2015-12-23,2015,12,0,13113,0.00852,39527,0.03632,10596,0.0112,45846,True
5707,0.00411,1900-01-01,1900,1,0,3877,0.00252,8173,0.00751,1551,0.00164,1830,True
245,0.00018,2015-12-01,2015,12,0,435,0.00028,108,0.0001,139,0.00015,-190,True
0,0.0,2015-12-02,2015,12,0,1,0.0,1,0.0,0,0.0,-1,True
0,0.0,2015-12-03,2015,12,0,0,0.0,0,0.0,0,0.0,0,True
19,1e-05,2015-11-04,2015,11,0,2,0.0,91,9e-05,2,0.0,17,True
1474,0.00116,2015-11-05,2015,11,0,1900,0.00139,3836,0.00367,2770,0.00315,-426,True
3435,0.00271,2015-11-06,2015,11,0,22076,0.0161,5894,0.00564,4482,0.00509,-18641,True
7293,0.00575,2015-11-07,2015,11,0,63439,0.04628,11411,0.01092,6777,0.0077,-56146,True
13312,0.01049,2015-11-08,2015,11,0,151960,0.11085,18653,0.01785,10874,0.01235,-138648,True
24401,0.01923,2015-11-09,2015,11,0,113546,0.08283,23740,0.02272,15097,0.01715,-89145,True
32875,0.02591,2015-11-10,2015,11,0,81876,0.05973,27884,0.02669,20932,0.02378,-49001,True
37714,0.02972,2015-11-11,2015,11,0,86902,0.06339,33086,0.03167,31980,0.03633,-49188,True
43326,0.03414,2015-11-12,2015,11,0,96387,0.07031,38807,0.03715,43789,0.04975,-53061,True
54664,0.04308,2015-11-13,2015,11,0,100580,0.07337,45295,0.04336,58658,0.06664,-45916,True
65149,0.05134,2015-11-14,2015,11,0,92847,0.06773,51937,0.04971,73003,0.08294,-27698,True
84163,0.06633,2015-11-15,2015,11,0,96323,0.07026,62316,0.05965,80929,0.09195,-12160,True
100001,0.07881,2015-11-16,2015,11,0,95194,0.06944,71034,0.06799,88710,0.10079,4807,True
118986,0.09377,2015-11-17,2015,11,0,103236,0.07531,97612,0.09343,112917,0.12829,15750,True
163262,0.12866,2015-11-18,2015,11,0,98189,0.07163,173998,0.16655,128007,0.14543,65073,True
122127,0.09624,2015-11-19,2015,11,0,69056,0.05037,116433,0.11145,74287,0.0844,53071,True
111223,0.08765,2015-11-20,2015,11,0,40001,0.02918,76812,0.07352,64124,0.07285,71222,True
123682,0.09747,2015-11-21,2015,11,0,26619,0.01942,78136,0.07479,32860,0.03733,97063,True
114734,0.09042,2015-11-22,2015,11,0,16865,0.0123,65736,0.06292,20162,0.02291,97869,True
43775,0.0345,2015-11-23,2015,11,0,10574,0.00771,35237,0.03373,8668,0.00985,33201,True
3311,0.00261,1900-01-01,1900,1,0,3193,0.00233,6777,0.00649,1136,0.00129,118,True
0,0.0,2015-11-01,2015,11,0,99,7e-05,2,0.0,3,0.0,-99,True
0,0.0,2015-11-02,2015,11,0,0,0.0,1,0.0,0,0.0,0,True
0,0.0,2015-11-03,2015,11,0,0,0.0,0,0.0,0,0.0,0,True
14,1e-05,2015-10-04,2015,10,0,0,0.0,98,9e-05,5,1e-05,14,True
1553,0.00118,2015-10-05,2015,10,0,1943,0.00136,3960,0.00369,3028,0.0032,-390,True
3725,0.00284,2015-10-06,2015,10,0,23399,0.01643,6531,0.00608,4719,0.00498,-19674,True
7595,0.00579,2015-10-07,2015,10,0,68808,0.04831,11832,0.01101,7202,0.00761,-61213,True
14320,0.01091,2015-10-08,2015,10,0,155324,0.10905,19704,0.01834,11495,0.01214,-141004,True
25969,0.01979,2015-10-09,2015,10,0,112715,0.07913,25274,0.02352,16383,0.0173,-86746,True
33028,0.02517,2015-10-10,2015,10,0,86336,0.06061,28902,0.0269,23426,0.02474,-53308,True
36482,0.02781,2015-10-11,2015,10,0,92335,0.06483,34127,0.03176,35260,0.03724,-55853,True
43640,0.03326,2015-10-12,2015,10,0,101542,0.07129,39615,0.03687,49604,0.05238,-57902,True
56233,0.04286,2015-10-13,2015,10,0,106553,0.07481,47259,0.04398,66470,0.0702,-50320,True
67991,0.05182,2015-10-14,2015,10,0,98883,0.06942,54701,0.05091,82359,0.08697,-30892,True
86575,0.06599,2015-10-15,2015,10,0,101010,0.07092,65625,0.06107,90196,0.09525,-14435,True
105023,0.08005,2015-10-16,2015,10,0,99152,0.06961,73486,0.06839,96251,0.10165,5871,True
126205,0.09619,2015-10-17,2015,10,0,105826,0.0743,98745,0.0919,119380,0.12607,20379,True
170269,0.12978,2015-10-18,2015,10,0,97464,0.06843,177355,0.16505,133153,0.14062,72805,True
128000,0.09756,2015-10-19,2015,10,0,71275,0.05004,117758,0.10959,77154,0.08148,56725,True
116150,0.08853,2015-10-20,2015,10,0,41053,0.02882,79159,0.07367,65806,0.06949,75097,True
124200,0.09466,2015-10-21,2015,10,0,28447,0.01997,80097,0.07454,34213,0.03613,95753,True
117214,0.08934,2015-10-22,2015,10,0,17697,0.01242,66578,0.06196,20710,0.02187,99517,True
44984,0.03429,2015-10-23,2015,10,0,11442,0.00803,36922,0.03436,8902,0.0094,33542,True
2837,0.00216,1900-01-01,1900,1,0,3034,0.00213,6808,0.00634,1216,0.00128,-197,True
1,0.0,2015-10-01,2015,10,0,113,8e-05,5,0.0,0,0.0,-112,True
0,0.0,2015-10-02,2015,10,0,0,0.0,0,0.0,0,0.0,0,True
0,0.0,2015-10-03,2015,10,0,0,0.0,0,0.0,0,0.0,0,True
14,1e-05,2015-09-04,2015,9,0,1,0.0,93,9e-05,3,0.0,13,True
1274,0.00108,2015-09-05,2015,9,0,1737,0.00135,3358,0.00338,2700,0.00325,-463,True
3145,0.00265,2015-09-06,2015,9,0,20561,0.01593,5784,0.00583,4228,0.00509,-17416,True
6253,0.00528,2015-09-07,2015,9,0,65244,0.05056,10789,0.01088,6520,0.00784,-58991,True
11521,0.00972,2015-09-08,2015,9,0,147506,0.11431,17333,0.01747,10107,0.01216,-135985,True
20665,0.01744,2015-09-09,2015,9,0,100702,0.07804,22144,0.02232,14338,0.01725,-80037,True
28168,0.02377,2015-09-10,2015,9,0,74416,0.05767,24764,0.02496,20673,0.02487,-46248,True
32976,0.02783,2015-09-11,2015,9,0,81345,0.06304,30448,0.03069,32233,0.03877,-48369,True
38550,0.03254,2015-09-12,2015,9,0,93106,0.07216,35183,0.03547,44339,0.05334,-54556,True
48522,0.04095,2015-09-13,2015,9,0,95936,0.07435,42496,0.04284,57747,0.06947,-47414,True
59281,0.05003,2015-09-14,2015,9,0,87211,0.06759,50595,0.051,69483,0.08358,-27930,True
75885,0.06405,2015-09-15,2015,9,0,91580,0.07097,60191,0.06067,75159,0.09041,-15695,True
95885,0.08093,2015-09-16,2015,9,0,89792,0.06959,67965,0.06851,79777,0.09597,6093,True
110428,0.0932,2015-09-17,2015,9,0,97142,0.07528,94049,0.0948,103184,0.12412,13286,True
156429,0.13203,2015-09-18,2015,9,0,90042,0.06978,171473,0.17285,120931,0.14547,66387,True
116333,0.09819,2015-09-19,2015,9,0,65887,0.05106,111669,0.11257,70559,0.08488,50446,True
104651,0.08833,2015-09-20,2015,9,0,36239,0.02808,70713,0.07128,59725,0.07185,68412,True
117832,0.09945,2015-09-21,2015,9,0,24023,0.01862,73445,0.07404,30735,0.03697,93809,True
111421,0.09404,2015-09-22,2015,9,0,15346,0.01189,61410,0.0619,19128,0.02301,96075,True
